# GESP C++ L5 考点清单（只能从下列 id 中选择，禁止编造）
#   cpp5-kp01 | 链表(单/双向) | 数据结构
#   cpp5-kp02 | 树与二叉树基础 | 数据结构
#   cpp5-kp03 | 二叉树遍历 | 数据结构
#   cpp5-kp04 | 堆/优先队列 | 数据结构
#   cpp5-kp05 | 图基本概念 | 图论
#   cpp5-kp06 | DFS 深度优先搜索 | 图论
#   cpp5-kp07 | BFS 广度优先搜索 | 图论
#   cpp5-kp08 | 动态规划(线性) | 算法
#   cpp5-kp09 | 动态规划(背包) | 算法
#   cpp5-kp10 | 贪心算法 | 算法
#   cpp5-kp11 | 高精度运算 | 算法
#   cpp5-kp12 | 分治 | 算法
#   cpp5-kp13 | 散列表(hash/map) | 数据结构
#   cpp5-kp14 | set/multiset | 数据结构
#   cpp5-kp15 | 递归进阶 | 算法
#   cpp5-kp16 | 表达式求值(栈应用) | 数据结构
#   cpp5-kp17 | 并查集 | 数据结构
#   cpp5-kp18 | 拓扑排序 | 图论
#   cpp5-kp19 | 最短路(Dijkstra/Floyd) | 图论
#   cpp5-kp20 | 字符串进阶(KMP) | 算法
#   cpp5-kp21 | 复杂度分析 | 综合应用
#   cpp5-kp22 | 综合应用 | 综合应用
#
# 列：paperId	idx	qNo	type	stem	optA	optB	optC	optD	answer
lele-gesp-cpp-202512-l5	10	11	单选题	下面代码尝试在有序数组中查找第一个大于等于x的元素位置。如果没有大于等于x的元素，返回arr.size()。以下说法正确的是()。 ```cpp int lower_bound(vector<int>& arr, int x){ int l = 0, r = arr.size(); while(l < r) { int mid = l + (r - l) / 2; if(arr[mid] >= x) r = mid; else l = mid + 1; } return l; } ```	A：上述代码逻辑正确	B：上述代码逻辑错误， while 循环条件应该用 l <= r	C：上述代码逻辑错误， mid 计算错误	D：上述代码逻辑错误，边界条件不对	A
lele-gesp-cpp-202512-l5	11	12	单选题	小杨要把一根长度为L的木头切成K段，使得每段长度小于等于x。已知每切一刀只能把一段木头分成两段，他用二分法找到满足条件的最小x(x为正整数)，则横线处应填写()。 ```cpp bool check(int L, int K, int x) { int cuts = (L - 1) / x; return cuts <= K; } int binary_cut(int L, int K) { int l = 1, r = L; while (l < r) { int mid = l + (r - l) / 2; // 在此处填入代码 } return l; } int main() { int L = 10; int K = 2; cout << binary_cut(L, K) << endl; return 0; } ```	A：if(check(L, K, mid)) r = mid; else l = mid + 1;	B：if(check(L, K, mid)) r = mid + 1; else l = mid + 1;	C：if(check(L, K, mid)) r = mid + 1; else l = mid - 1;	D：if(check(L, K, mid)) r = mid + 1; else l = mid;	A
lele-gesp-cpp-202512-l5	12	13	单选题	下面给出了阶乘计算的两种方式。以下说法正确的是()。 ```cpp int factorial1(int n){ if (n <= 1) return 1; return n * factorial1(n - 1); } int factorial2(int n) { int acc = 1; while (n > 1){ acc = n * acc; n = n - 1; } return acc; } ```	A：上面两种实现方式的时间复杂度相同，都为O(n)	B：上面两种实现方式的空间复杂度相同，都为O(n)	C：上面两种实现方式的空间复杂度相同，都为O(1)	D：函数 factorial1()的时间复杂度为O(2^n),函数 factorial2()的时间复杂度为O(n)	A
lele-gesp-cpp-202512-l5	13	14	单选题	给定有n个任务，每个任务有截止时间和利润，每个任务耗时1个时间单位、必须在截止时间前完成，且每个时间槽最多做1个任务。为了在规定时间内获得最大利润，可以采用贪心策略，即按利润从高到低排序，尽量安排，则横线处应填写()。 ```cpp struct Task { int deadline; int profit; }; void sortByProfit(vector<Task>& tasks){ sort(tasks.begin(), tasks.end(), [](const Task& a, const Task& b){ return a.profit > b.profit; }); } int maxProfit(vector<Task>& tasks){ sortByProfit(tasks); int maxTime = 0; for (auto& t : tasks) { maxTime = max(maxTime, t.deadline); } vector<bool> slot(maxTime + 1, false); int totalProfit = 0; for (auto& task : tasks) { for (int t = task.deadline; t >= 1; t--){ if(!slot[t]){ // 在此处填入代码 break; } ...	A：slot[t] = true; totalProfit += task.profit;	B：slot[t] = false; totalProfit += task.profit;	C：slot[t] = true; totalProfit = task.profit;	D：slot[t] = false; totalProfit = task.profit;	A
lele-gesp-cpp-202512-l5	14	15	单选题	下面代码实现了对两个数组表示的正整数的高精度加法（数组低位在前），则横线上应填写()。 ```cpp vector<int> add(vector<int> a, vector<int> b){ vector<int> c; int carry = 0; for (int i = 0; i < a.size() || i < b.size(); i++){ if (i < a.size()) carry += a[i]; if (i < b.size()) carry += b[i]; // 在此处填入代码 } if(carry) c.push_back(carry); return c; } ```	A：c.push_back(carry / 10); carry %= 10;	B：c.push_back(carry % 10); carry /= 10;	C：c.push_back(carry % 10);	D：c.push_back(carry); carry /= 10;	B
lele-gesp-cpp-202512-l5	15	16	判断题	数组和链表都是线性表。链表的优点是插入删除不需要移动元素，并且能随机查找。	对	错			错
lele-gesp-cpp-202512-l5	16	17	判断题	假设函数gcd()函数能正确求两个正整数的最大公约数，则下面的lcm(a,b)函数能正确找到两个正整数a和b的最小公倍数。 ```cpp int lcm(int a, int b) { return a / gcd(a, b) * b; } ```	对	错			对
lele-gesp-cpp-202512-l5	17	18	判断题	在单链表中，已知指针p指向要删除的结点（非尾结点），想在O(1)删除p,可行做法是用p->next覆盖p的值与 next,然后删除 p->next。	对	错			对
lele-gesp-cpp-202512-l5	18	19	判断题	在求解所有不大于n的素数时，线性筛法（欧拉筛）都应当优先于埃氏筛法使用，因为线性筛法的时间复杂度为O(n),低于埃氏筛法的O(nloglogn)。	对	错			错
lele-gesp-cpp-202512-l5	19	20	判断题	二分查找仅适用于有序数据。若输入数据无序，当仅进行一次查找时，为了使用二分而排序通常不划算。	对	错			对
